Date,Close,High,Low,Open,Volume
2/8/2023,4117.859863,4156.850098,4111.669922,4153.470215,4029820000
2/9/2023,4081.5,4156.22998,4069.669922,4144.25,4270200000
2/10/2023,4090.459961,4094.360107,4060.790039,4068.919922,3891520000
2/13/2023,4137.290039,4138.899902,4092.669922,4096.620117,3448620000
2/14/2023,4136.129883,4159.77002,4095.01001,4126.700195,3929200000
2/15/2023,4147.600098,4148.109863,4103.97998,4119.5,4075980000
2/16/2023,4090.409912,4136.540039,4089.48999,4114.75,4143660000
2/17/2023,4079.090088,4081.51001,4047.949951,4077.389893,4045480000
2/21/2023,3997.340088,4052.350098,3995.189941,4052.350098,4121590000
2/22/2023,3991.050049,4017.370117,3976.899902,4001.830078,4079320000
2/23/2023,4012.320068,4028.300049,3969.189941,4018.600098,3952940000
2/24/2023,3970.040039,3978.25,3943.080078,3973.23999,3877700000
2/27/2023,3982.23999,4018.050049,3973.550049,3992.360107,3836950000
2/28/2023,3970.149902,3997.5,3968.97998,3977.189941,5043400000
3/1/2023,3951.389893,3971.72998,3939.050049,3963.340088,4249480000
3/2/2023,3981.350098,3990.840088,3928.159912,3938.679932,4244900000
3/3/2023,4045.639893,4048.290039,3995.169922,3998.02002,4084730000
3/6/2023,4048.419922,4078.48999,4044.610107,4055.149902,4000870000
3/7/2023,3986.370117,4050,3980.310059,4048.26001,3922500000
3/8/2023,3992.01001,4000.409912,3969.76001,3987.550049,3535570000
3/9/2023,3918.320068,4017.810059,3908.699951,3998.659912,4445260000
3/10/2023,3861.590088,3934.050049,3846.320068,3912.77002,5518190000
3/13/2023,3855.76001,3905.050049,3808.860107,3835.120117,6558020000
3/14/2023,3919.290039,3937.290039,3873.629883,3894.01001,5665870000
3/15/2023,3891.929932,3894.26001,3838.23999,3876.73999,6594010000
3/16/2023,3960.280029,3964.459961,3864.110107,3878.929932,5695790000
3/17/2023,3916.639893,3958.909912,3901.27002,3958.689941,9354280000
3/20/2023,3951.570068,3956.620117,3916.889893,3917.469971,5347140000
3/21/2023,4002.870117,4009.080078,3971.189941,3975.889893,4920240000
3/22/2023,3936.969971,4039.48999,3936.169922,4002.040039,4533010000
3/23/2023,3948.719971,4007.659912,3919.050049,3959.209961,4991600000
3/24/2023,3970.98999,3972.73999,3909.159912,3939.209961,4583970000
3/27/2023,3977.530029,4003.830078,3970.48999,3982.929932,4233540000
3/28/2023,3971.27002,3979.199951,3951.530029,3974.129883,4014600000
3/29/2023,4027.810059,4030.590088,3999.530029,3999.530029,4145250000
3/30/2023,4050.830078,4057.850098,4032.100098,4046.73999,3930860000
3/31/2023,4109.310059,4110.75,4056.179932,4056.179932,4525120000
4/3/2023,4124.509766,4127.660156,4098.790039,4102.200195,4234700000
4/4/2023,4100.600098,4133.129883,4086.870117,4128.029785,4227800000
4/5/2023,4090.379883,4099.689941,4072.560059,4094.5,3968020000
4/6/2023,4105.02002,4107.319824,4069.840088,4081.149902,3486690000
4/10/2023,4109.109863,4109.5,4072.550049,4085.199951,3423650000
4/11/2023,4108.939941,4124.259766,4102.609863,4110.290039,3665830000
4/12/2023,4091.949951,4134.370117,4086.939941,4121.720215,3633120000
4/13/2023,4146.220215,4150.259766,4099.399902,4100.040039,3596590000
4/14/2023,4137.640137,4163.189941,4113.200195,4140.109863,3575690000
4/17/2023,4151.319824,4151.720215,4123.180176,4137.169922,3611180000
4/18/2023,4154.870117,4169.47998,4140.359863,4164.259766,3536640000
4/19/2023,4154.52002,4162.569824,4134.490234,4139.330078,3572560000
4/20/2023,4129.790039,4148.569824,4114.569824,4130.47998,3772080000
4/21/2023,4133.52002,4138.02002,4113.859863,4132.140137,3611750000
4/24/2023,4137.040039,4142.410156,4117.77002,4132.069824,3290940000
4/25/2023,4071.629883,4126.430176,4071.379883,4126.430176,3978640000
4/26/2023,4055.98999,4089.669922,4049.350098,4087.780029,3837030000
4/27/2023,4135.350098,4138.240234,4075.290039,4075.290039,3750550000
4/28/2023,4169.47998,4170.060059,4127.180176,4129.629883,4087800000
5/1/2023,4167.870117,4186.919922,4164.120117,4166.790039,3321370000
5/2/2023,4119.580078,4164.100098,4089.719971,4164.100098,4486130000
5/3/2023,4090.75,4148.299805,4088.860107,4122.25,4246510000
5/4/2023,4061.219971,4082.610107,4048.280029,4082.550049,4920090000
5/5/2023,4136.25,4147.02002,4084.72998,4084.72998,4186270000
5/8/2023,4138.120117,4142.299805,4123.810059,4136.97998,3641640000
5/9/2023,4119.169922,4130.350098,4116.649902,4124.25,3810140000
5/10/2023,4137.640137,4154.279785,4098.919922,4143.740234,4057160000
5/11/2023,4130.620117,4132.799805,4109.290039,4132.240234,3752900000
5/12/2023,4124.080078,4143.740234,4099.120117,4138.540039,3533740000
5/15/2023,4136.279785,4141.25,4110.27002,4126.649902,3562170000
5/16/2023,4109.899902,4135.540039,4109.859863,4127.950195,3654200000
5/17/2023,4158.77002,4164.669922,4113.620117,4122.850098,4039080000
5/18/2023,4198.049805,4202.200195,4153.5,4157.680176,3980500000
5/19/2023,4191.97998,4212.910156,4180.200195,4204.149902,4041900000
5/22/2023,4192.629883,4209.220215,4179.680176,4190.779785,3728520000
5/23/2023,4145.580078,4185.680176,4142.540039,4176.799805,4155320000
5/24/2023,4115.240234,4132.959961,4103.97998,4132.959961,3739160000
5/25/2023,4151.279785,4165.740234,4129.72998,4155.709961,4147760000
5/26/2023,4205.450195,4212.870117,4156.160156,4156.160156,3715460000
5/30/2023,4205.52002,4231.100098,4192.180176,4226.709961,4228510000
5/31/2023,4179.830078,4195.439941,4166.149902,4190.740234,5980670000
6/1/2023,4221.02002,4232.430176,4171.640137,4183.029785,4391860000
6/2/2023,4282.370117,4290.669922,4241.009766,4241.009766,4454200000
6/5/2023,4273.790039,4299.279785,4266.819824,4282.990234,3813290000
6/6/2023,4283.850098,4288.330078,4263.089844,4271.339844,3996560000
6/7/2023,4267.52002,4299.189941,4263.959961,4285.470215,4537800000
6/8/2023,4293.930176,4298.009766,4261.069824,4268.689941,3826740000
6/9/2023,4298.859863,4322.620117,4291.700195,4304.879883,3786510000
6/12/2023,4338.930176,4340.129883,4304.370117,4308.319824,3945670000
6/13/2023,4369.009766,4375.370117,4349.310059,4352.609863,4275400000
6/14/2023,4372.589844,4391.819824,4337.850098,4366.290039,4252110000
6/15/2023,4425.839844,4439.200195,4362.600098,4365.330078,4176690000
6/16/2023,4409.589844,4448.470215,4407.439941,4440.950195,6848600000
6/20/2023,4388.709961,4400.149902,4367.189941,4396.109863,4055790000
6/21/2023,4365.689941,4386.220215,4360.140137,4380.009766,3709330000
6/22/2023,4381.890137,4382.25,4351.819824,4355.399902,3511000000
6/23/2023,4348.330078,4366.549805,4341.339844,4354.169922,6053620000
6/26/2023,4328.819824,4362.060059,4328.080078,4344.839844,3415030000
6/27/2023,4378.410156,4384.419922,4335,4337.359863,3573500000
6/28/2023,4376.859863,4390.350098,4360.220215,4367.47998,3739330000
6/29/2023,4396.439941,4398.390137,4371.970215,4374.939941,3696660000
6/30/2023,4450.379883,4458.47998,4422.439941,4422.439941,3923450000
7/3/2023,4455.589844,4456.459961,4442.290039,4450.47998,2034280000
7/5/2023,4446.819824,4454.060059,4436.609863,4442.040039,3482620000
7/6/2023,4411.589844,4422.620117,4385.049805,4422.620117,3682020000
7/7/2023,4398.950195,4440.390137,4397.399902,4404.540039,3630480000
7/10/2023,4409.529785,4412.600098,4389.919922,4394.22998,3429600000
7/11/2023,4439.259766,4443.640137,4408.459961,4415.549805,3624220000
7/12/2023,4472.160156,4488.339844,4463.22998,4467.689941,3920290000
7/13/2023,4510.040039,4517.379883,4489.359863,4491.5,3839530000
7/14/2023,4505.419922,4527.759766,4499.560059,4514.609863,3647450000
7/17/2023,4522.790039,4532.850098,4504.899902,4508.859863,3538240000
7/18/2023,4554.97998,4562.299805,4514.589844,4521.779785,4090010000
7/19/2023,4565.720215,4578.430176,4557.47998,4563.870117,4115670000
7/20/2023,4534.870117,4564.740234,4527.560059,4554.379883,3761770000
7/21/2023,4536.339844,4555,4535.790039,4550.160156,3570190000
7/24/2023,4554.640137,4563.410156,4541.290039,4543.390137,3856250000
7/25/2023,4567.459961,4580.620117,4552.419922,4555.189941,3812470000
7/26/2023,4566.75,4582.470215,4547.580078,4558.959961,3990290000
7/27/2023,4537.410156,4607.069824,4528.560059,4598.259766,4553210000
7/28/2023,4582.22998,4590.160156,4564.009766,4565.75,3981010000
7/31/2023,4588.959961,4594.220215,4573.140137,4584.819824,4503600000
8/1/2023,4576.72998,4584.620117,4567.529785,4578.830078,4042370000
8/2/2023,4513.390137,4550.930176,4505.75,4550.930176,4270710000
8/3/2023,4501.890137,4519.490234,4485.540039,4494.27002,4149120000
8/4/2023,4478.029785,4540.339844,4474.549805,4513.959961,4143310000
8/7/2023,4518.439941,4519.839844,4491.149902,4491.580078,3493920000
8/8/2023,4499.379883,4503.310059,4464.390137,4498.029785,3884910000
8/9/2023,4467.709961,4502.439941,4461.330078,4501.569824,3803100000
8/10/2023,4468.830078,4527.370117,4457.919922,4487.160156,4504370000
8/11/2023,4464.049805,4476.22998,4443.97998,4450.689941,3753290000
8/14/2023,4489.720215,4490.330078,4453.439941,4458.129883,3896410000
8/15/2023,4437.859863,4478.870117,4432.189941,4478.870117,3832250000
8/16/2023,4404.330078,4449.950195,4403.549805,4433.790039,3753910000
8/17/2023,4370.359863,4421.169922,4364.830078,4416.319824,3943700000
8/18/2023,4369.709961,4381.819824,4335.310059,4344.879883,3940400000
8/21/2023,4399.77002,4407.549805,4360.299805,4380.279785,3726850000
8/22/2023,4387.549805,4418.589844,4382.77002,4415.330078,3522760000
8/23/2023,4436.009766,4443.180176,4396.439941,4396.439941,3837270000
8/24/2023,4376.310059,4458.299805,4375.549805,4455.160156,3723470000
8/25/2023,4405.709961,4418.459961,4356.290039,4389.379883,3296180000
8/28/2023,4433.310059,4439.560059,4414.97998,4426.029785,2957230000
8/29/2023,4497.629883,4500.140137,4431.680176,4432.75,3354820000
8/30/2023,4514.870117,4521.649902,4493.589844,4500.339844,3064110000
8/31/2023,4507.660156,4532.259766,4507.390137,4517.009766,3946360000
9/1/2023,4515.77002,4541.25,4501.350098,4530.600098,3246260000
9/5/2023,4496.830078,4514.290039,4496.009766,4510.060059,3526250000
9/6/2023,4465.47998,4490.350098,4442.379883,4490.350098,3418850000
9/7/2023,4451.140137,4457.810059,4430.459961,4434.549805,3763760000
9/8/2023,4457.490234,4473.529785,4448.379883,4451.299805,3259290000
9/11/2023,4487.459961,4490.77002,4467.890137,4480.97998,3369920000
9/12/2023,4461.899902,4487.109863,4456.830078,4473.27002,3435740000
9/13/2023,4467.439941,4479.390137,4453.52002,4462.649902,3529430000
9/14/2023,4505.100098,4511.990234,4478.689941,4487.779785,3648720000
9/15/2023,4450.319824,4497.97998,4447.209961,4497.97998,6932230000
9/18/2023,4453.529785,4466.359863,4442.109863,4445.129883,3161230000
9/19/2023,4443.950195,4449.850098,4416.609863,4445.410156,3614880000
9/20/2023,4402.200195,4461.029785,4401.379883,4452.810059,3308450000
9/21/2023,4330,4375.700195,4329.169922,4374.359863,3662340000
9/22/2023,4320.060059,4357.399902,4316.490234,4341.740234,3349570000
9/25/2023,4337.439941,4338.509766,4302.700195,4310.620117,3195650000
9/26/2023,4273.529785,4313.009766,4265.97998,4312.879883,3472340000
9/27/2023,4274.509766,4292.069824,4238.629883,4282.629883,3875880000
9/28/2023,4299.700195,4317.27002,4264.379883,4269.649902,3846230000
9/29/2023,4288.049805,4333.149902,4274.859863,4328.180176,3865960000
10/2/2023,4288.390137,4300.580078,4260.209961,4284.52002,3938660000
10/3/2023,4229.450195,4281.149902,4216.450195,4269.75,3953830000
10/4/2023,4263.75,4268.5,4220.47998,4233.830078,3777600000
10/5/2023,4258.189941,4267.129883,4225.910156,4259.310059,3581470000
10/6/2023,4308.5,4324.100098,4219.549805,4234.790039,3902030000
10/9/2023,4335.660156,4341.72998,4283.790039,4289.02002,3174630000
10/10/2023,4358.240234,4385.459961,4339.640137,4339.75,3520240000
10/11/2023,4376.950195,4378.640137,4345.339844,4366.589844,3601660000
10/12/2023,4349.609863,4385.850098,4325.430176,4380.939941,3713140000
10/13/2023,4327.779785,4377.100098,4311.970215,4360.490234,3566560000
10/16/2023,4373.629883,4383.330078,4342.370117,4342.370117,3409960000
10/17/2023,4373.200195,4393.569824,4337.540039,4345.22998,3794850000
10/18/2023,4314.600098,4364.200195,4303.839844,4357.350098,3686030000
10/19/2023,4278,4339.540039,4269.689941,4321.359863,3969730000
10/20/2023,4224.160156,4276.560059,4223.029785,4273.850098,4004030000
10/23/2023,4217.040039,4255.839844,4189.220215,4210.399902,3776100000
10/24/2023,4247.680176,4259.379883,4219.430176,4235.790039,3821820000
10/25/2023,4186.77002,4232.419922,4181.419922,4232.419922,3869370000
10/26/2023,4137.22998,4183.600098,4127.899902,4175.990234,4277640000
10/27/2023,4117.370117,4156.700195,4103.779785,4152.930176,4019500000
10/30/2023,4166.819824,4177.470215,4132.939941,4139.390137,3911140000
10/31/2023,4193.799805,4195.549805,4153.120117,4171.330078,4249470000
11/1/2023,4237.859863,4245.640137,4197.740234,4201.27002,4224900000
11/2/2023,4317.779785,4319.720215,4268.259766,4268.259766,4669780000
11/3/2023,4358.339844,4373.620117,4334.22998,4334.22998,4570960000
11/6/2023,4365.97998,4372.209961,4347.529785,4364.27002,3656340000
11/7/2023,4378.379883,4386.259766,4355.410156,4366.209961,3791230000
11/8/2023,4382.779785,4391.200195,4359.759766,4384.370117,3729510000
11/9/2023,4347.350098,4393.399902,4343.939941,4391.410156,3900780000
11/10/2023,4415.240234,4418.029785,4353.339844,4364.149902,3665080000
11/13/2023,4411.549805,4421.759766,4393.819824,4406.660156,3326240000
11/14/2023,4495.700195,4508.669922,4458.970215,4458.970215,4700350000
11/15/2023,4502.879883,4521.169922,4495.310059,4505.299805,4347170000
11/16/2023,4508.240234,4511.990234,4487.830078,4497.080078,3964520000
11/17/2023,4514.02002,4520.120117,4499.660156,4509.549805,3777240000
11/20/2023,4547.379883,4557.109863,4510.359863,4511.700195,3644790000
11/21/2023,4538.189941,4542.140137,4525.509766,4538.77002,3511080000
11/22/2023,4556.620117,4568.430176,4545.049805,4553.040039,3042810000
11/24/2023,4559.339844,4560.310059,4552.799805,4555.839844,1639500000
11/27/2023,4550.430176,4560.52002,4546.319824,4554.859863,3403990000
11/28/2023,4554.890137,4568.140137,4540.509766,4545.549805,3586240000
11/29/2023,4550.580078,4587.640137,4547.149902,4571.839844,4418760000
11/30/2023,4567.799805,4569.890137,4537.240234,4554.870117,5399300000
12/1/2023,4594.629883,4599.390137,4554.709961,4559.430176,4397120000
12/4/2023,4569.779785,4572.370117,4546.720215,4564.370117,4369910000
12/5/2023,4567.180176,4578.560059,4551.680176,4557.25,3909950000
12/6/2023,4549.339844,4590.740234,4546.5,4586.22998,4245680000
12/7/2023,4585.589844,4590.919922,4565.220215,4568.839844,3818880000
12/8/2023,4604.370117,4609.22998,4574.060059,4576.200195,3707010000
12/11/2023,4622.439941,4623.709961,4593.390137,4593.390137,3823210000
12/12/2023,4643.700195,4643.930176,4608.089844,4618.299805,3808380000
12/13/2023,4707.089844,4709.689941,4643.22998,4646.200195,5063650000
12/14/2023,4719.549805,4738.569824,4694.339844,4721.040039,6314040000
12/15/2023,4719.189941,4725.529785,4704.689941,4714.22998,8218980000
12/18/2023,4740.560059,4749.52002,4725.580078,4725.580078,4060340000
12/19/2023,4768.370117,4768.689941,4743.720215,4743.720215,4026970000
12/20/2023,4698.350098,4778.009766,4697.819824,4764.72998,4201320000
12/21/2023,4746.75,4748.709961,4708.350098,4724.290039,3431180000
12/22/2023,4754.629883,4772.939941,4736.77002,4753.919922,3046770000
12/26/2023,4774.75,4784.720215,4758.450195,4758.859863,2513910000
12/27/2023,4781.580078,4785.390137,4768.899902,4773.450195,2748450000
12/28/2023,4783.350098,4793.299805,4780.97998,4786.439941,2698860000
12/29/2023,4769.830078,4788.430176,4751.990234,4782.879883,3126060000
1/2/2024,4742.830078,4754.330078,4722.669922,4745.200195,3743050000
1/3/2024,4704.810059,4729.290039,4699.709961,4725.069824,3950760000
1/4/2024,4688.680176,4726.779785,4687.529785,4697.419922,3715480000
1/5/2024,4697.240234,4721.490234,4682.109863,4690.569824,3844370000
1/8/2024,4763.540039,4764.540039,4699.819824,4703.700195,3742320000
1/9/2024,4756.5,4765.470215,4730.350098,4741.930176,3529960000
1/10/2024,4783.450195,4790.799805,4756.200195,4759.939941,3498680000
1/11/2024,4780.240234,4798.5,4739.580078,4792.129883,3759890000
1/12/2024,4783.830078,4802.399902,4768.97998,4791.180176,3486340000
1/16/2024,4765.97998,4782.339844,4747.120117,4772.350098,4260550000
1/17/2024,4739.209961,4744.22998,4714.819824,4739.129883,3928600000
1/18/2024,4780.939941,4785.790039,4740.569824,4760.100098,4019000000
1/19/2024,4839.810059,4842.069824,4785.870117,4796.279785,4287200000
1/22/2024,4850.430176,4868.410156,4844.049805,4853.419922,4297610000
1/23/2024,4864.600098,4866.47998,4844.370117,4856.799805,3912800000
1/24/2024,4868.549805,4903.680176,4865.939941,4888.560059,4330030000
1/25/2024,4894.160156,4898.149902,4869.339844,4886.660156,4020430000
1/26/2024,4890.970215,4906.689941,4881.470215,4888.910156,3353400000
1/29/2024,4927.930176,4929.310059,4887.399902,4892.950195,3525160000
1/30/2024,4924.970215,4931.089844,4916.27002,4925.890137,3836130000
1/31/2024,4845.649902,4906.75,4845.149902,4899.189941,4696120000
2/1/2024,4906.189941,4906.970215,4853.52002,4861.109863,4386090000
2/2/2024,4958.609863,4975.290039,4907.990234,4916.060059,3974350000
2/5/2024,4942.810059,4957.189941,4918.089844,4957.189941,4023640000
2/6/2024,4954.22998,4957.77002,4934.879883,4950.160156,4440880000
2/7/2024,4995.060059,4999.890137,4969.049805,4973.049805,4895590000
2/8/2024,4997.910156,5000.399902,4987.089844,4995.160156,4341860000
2/9/2024,5026.609863,5030.060059,5000.339844,5004.169922,3912990000
2/12/2024,5021.839844,5048.390137,5016.830078,5026.830078,3805740000
2/13/2024,4953.169922,4971.299805,4920.310059,4967.939941,4302190000
2/14/2024,5000.620117,5002.52002,4956.450195,4976.439941,3845600000
2/15/2024,5029.72998,5032.720215,4999.439941,5003.140137,4137970000
2/16/2024,5005.569824,5038.700195,4999.52002,5031.129883,3833270000
2/20/2024,4975.509766,4993.709961,4955.02002,4989.319824,4034880000
2/21/2024,4981.799805,4983.209961,4946,4963.029785,3788390000
2/22/2024,5087.029785,5094.390137,5038.830078,5038.830078,4051710000
2/23/2024,5088.799805,5111.060059,5081.459961,5100.919922,3672790000
2/26/2024,5069.529785,5097.660156,5068.910156,5093,3683930000
2/27/2024,5078.180176,5080.689941,5057.290039,5074.600098,3925950000
2/28/2024,5069.759766,5077.370117,5058.350098,5067.200195,3789370000
2/29/2024,5096.27002,5104.990234,5061.890137,5085.359863,5219740000
3/1/2024,5137.080078,5140.330078,5094.160156,5098.509766,4748110000
3/4/2024,5130.950195,5149.669922,5127.180176,5130.990234,4758440000
3/5/2024,5078.649902,5114.540039,5056.819824,5110.52002,4418410000
3/6/2024,5104.759766,5127.970215,5092.220215,5108.029785,4559050000
3/7/2024,5157.359863,5165.620117,5128.209961,5132.379883,4137980000
3/8/2024,5123.689941,5189.259766,5117.5,5164.459961,4208870000
3/11/2024,5117.939941,5124.660156,5091.140137,5111.959961,3896430000
3/12/2024,5175.27002,5179.870117,5114.47998,5134.299805,4080510000
3/13/2024,5165.310059,5179.140137,5151.879883,5173.490234,4282890000
3/14/2024,5150.47998,5176.850098,5123.299805,5175.140137,4687970000
3/15/2024,5117.089844,5136.859863,5104.350098,5123.310059,7753670000
3/18/2024,5149.419922,5175.600098,5145.470215,5154.77002,4036220000
3/19/2024,5178.509766,5180.310059,5131.589844,5139.089844,4031760000
3/20/2024,5224.620117,5226.189941,5171.549805,5181.689941,4064850000
3/21/2024,5241.529785,5261.100098,5240.660156,5253.430176,4207730000
3/22/2024,5234.180176,5246.089844,5229.870117,5242.47998,3374700000
3/25/2024,5218.189941,5229.089844,5216.089844,5219.52002,3331360000
3/26/2024,5203.580078,5235.160156,5203.419922,5228.850098,3871790000
3/27/2024,5248.490234,5249.259766,5213.919922,5226.310059,3850500000
3/28/2024,5254.350098,5264.850098,5245.819824,5248.029785,3998270000
4/1/2024,5243.77002,5263.950195,5229.200195,5257.970215,3325930000
4/2/2024,5205.810059,5208.339844,5184.049805,5204.290039,3886590000
4/3/2024,5211.490234,5228.75,5194.370117,5194.370117,3703250000
4/4/2024,5147.209961,5256.589844,5146.060059,5244.049805,4075680000
4/5/2024,5204.339844,5222.180176,5157.209961,5158.950195,3386780000
4/8/2024,5202.390137,5219.569824,5197.350098,5211.370117,3278180000
4/9/2024,5209.910156,5224.810059,5160.779785,5217.029785,3400680000
4/10/2024,5160.640137,5178.430176,5138.700195,5167.879883,3845930000
4/11/2024,5199.060059,5211.779785,5138.77002,5172.950195,3509380000
4/12/2024,5123.410156,5175.029785,5107.939941,5171.509766,3963220000
4/15/2024,5061.819824,5168.430176,5052.470215,5149.669922,3950210000
4/16/2024,5051.410156,5079.839844,5039.830078,5064.589844,4006200000
4/17/2024,5022.209961,5077.959961,5007.25,5068.970215,3596130000
4/18/2024,5011.120117,5056.660156,5001.890137,5031.52002,3619760000
4/19/2024,4967.22998,5019.02002,4953.560059,5005.439941,3878750000
4/22/2024,5010.600098,5038.839844,4969.399902,4987.330078,3820250000
4/23/2024,5070.549805,5076.120117,5027.959961,5028.850098,3751400000
4/24/2024,5071.629883,5089.47998,5047.02002,5084.859863,3656740000
4/25/2024,5048.419922,5057.75,4990.580078,5019.879883,3958050000
4/26/2024,5099.959961,5114.620117,5073.140137,5084.649902,3604140000
4/29/2024,5116.169922,5123.490234,5088.649902,5114.129883,3447450000
4/30/2024,5035.689941,5110.830078,5035.310059,5103.779785,4082470000
5/1/2024,5018.390137,5096.120117,5013.450195,5029.029785,4544170000
5/2/2024,5064.200195,5073.209961,5011.049805,5049.319824,4381660000
5/3/2024,5127.790039,5139.120117,5101.220215,5122.779785,3924990000
5/6/2024,5180.740234,5181,5142.419922,5142.419922,3683250000
5/7/2024,5187.700195,5200.22998,5178.959961,5187.200195,3987890000
5/8/2024,5187.669922,5191.950195,5165.859863,5168.97998,3842100000
5/9/2024,5214.080078,5215.299805,5180.410156,5189.029785,3727370000
5/10/2024,5222.680176,5239.660156,5209.680176,5225.490234,3617900000
5/13/2024,5221.419922,5237.259766,5211.160156,5233.080078,4255710000
5/14/2024,5246.680176,5250.370117,5217.97998,5221.100098,4763580000
5/15/2024,5308.149902,5311.759766,5263.259766,5263.259766,4360810000
5/16/2024,5297.100098,5325.490234,5296.189941,5310.069824,3817470000
5/17/2024,5303.27002,5305.450195,5283.589844,5303.100098,3578120000
5/20/2024,5308.129883,5325.319824,5302.399902,5305.350098,3420100000
5/21/2024,5321.410156,5324.319824,5297.870117,5298.689941,3662240000
5/22/2024,5307.009766,5323.180176,5286.009766,5319.279785,3847130000
5/23/2024,5267.839844,5341.879883,5256.930176,5340.259766,3869520000
5/24/2024,5304.720215,5311.649902,5278.390137,5281.450195,3005510000
5/28/2024,5306.040039,5315.910156,5280.890137,5315.910156,3751540000
5/29/2024,5266.950195,5282.27002,5262.700195,5278.72998,3552750000
5/30/2024,5235.47998,5260.209961,5222.100098,5259.77002,3818750000
5/31/2024,5277.509766,5280.330078,5191.680176,5243.209961,5437160000
6/3/2024,5283.399902,5302.109863,5234.319824,5297.149902,4046920000
6/4/2024,5291.339844,5298.799805,5257.629883,5278.240234,3707900000
6/5/2024,5354.029785,5354.160156,5297.640137,5314.47998,3591460000
6/6/2024,5352.959961,5362.350098,5335.359863,5357.799805,3609990000
6/7/2024,5346.990234,5375.080078,5331.330078,5343.810059,3692760000
6/10/2024,5360.790039,5365.790039,5331.52002,5341.220215,3622280000
6/11/2024,5375.319824,5375.950195,5327.25,5353,3568030000
6/12/2024,5421.029785,5447.25,5409.129883,5409.129883,3962840000
6/13/2024,5433.740234,5441.930176,5402.509766,5441.930176,3530380000
6/14/2024,5431.600098,5432.390137,5403.75,5424.080078,3438650000
6/17/2024,5473.22998,5488.5,5420.399902,5431.109863,3447840000
6/18/2024,5487.029785,5490.379883,5471.319824,5476.149902,3544330000
6/20/2024,5473.169922,5505.529785,5455.560059,5499.990234,3847060000
6/21/2024,5464.620117,5478.310059,5452.029785,5466.77002,6773800000
6/24/2024,5447.870117,5490.660156,5447.589844,5459.580078,3696750000
6/25/2024,5469.299805,5472.879883,5446.560059,5460.72998,3591960000
6/26/2024,5477.899902,5483.140137,5451.870117,5460.709961,3563920000
6/27/2024,5482.870117,5490.810059,5467.540039,5473.589844,3589530000
6/28/2024,5460.47998,5523.640137,5451.120117,5488.47998,7199220000
7/1/2024,5475.089844,5479.549805,5446.529785,5471.080078,3488760000
7/2/2024,5509.009766,5509.689941,5458.430176,5461.839844,3329950000
7/3/2024,5537.02002,5539.27002,5507.419922,5507.439941,2179470000
7/5/2024,5567.189941,5570.330078,5531.629883,5537.910156,3253080000
7/8/2024,5572.850098,5583.109863,5562.509766,5572.75,3185670000
7/9/2024,5576.97998,5590.75,5574.569824,5584.240234,3232920000
7/10/2024,5633.910156,5635.390137,5586.439941,5591.259766,3336100000
7/11/2024,5584.540039,5642.450195,5576.529785,5635.209961,4020950000
7/12/2024,5615.350098,5655.560059,5590.439941,5590.759766,3700280000
7/15/2024,5631.220215,5666.939941,5614.75,5638.160156,3620470000
7/16/2024,5667.200195,5669.669922,5639.02002,5644.089844,4041760000
7/17/2024,5588.27002,5622.490234,5584.810059,5610.069824,4246450000
7/18/2024,5544.589844,5614.049805,5522.810059,5608.560059,4007510000
7/19/2024,5505,5557.5,5497.040039,5543.370117,3760570000
7/22/2024,5564.410156,5570.359863,5529.040039,5544.540039,3375180000
7/23/2024,5555.740234,5585.339844,5550.899902,5565.299805,3500210000
7/24/2024,5427.129883,5508.040039,5419.97998,5505.839844,3945550000
7/25/2024,5399.220215,5491.589844,5390.950195,5428.700195,4592120000
7/26/2024,5459.100098,5488.319824,5430.700195,5433.669922,3638770000
7/29/2024,5463.540039,5487.740234,5444.439941,5476.549805,3379970000
7/30/2024,5436.439941,5489.459961,5401.700195,5478.72998,3777740000
7/31/2024,5522.299805,5551.509766,5493.75,5505.589844,4546910000
8/1/2024,5446.680176,5566.160156,5410.419922,5537.839844,4703620000
8/2/2024,5346.560059,5383.890137,5302.029785,5376.629883,5156450000
8/5/2024,5186.330078,5250.890137,5119.259766,5151.140137,5333250000
8/6/2024,5240.029785,5312.339844,5193.560059,5206.419922,4690190000
8/7/2024,5199.5,5330.640137,5195.540039,5293.129883,4558260000
8/8/2024,5319.310059,5328.029785,5233.850098,5252.569824,4016830000
8/9/2024,5344.160156,5358.669922,5300.839844,5314.660156,3516400000
8/12/2024,5344.390137,5371.200195,5324.370117,5351.879883,3360160000
8/13/2024,5434.430176,5436.5,5376.97998,5376.97998,3648980000
8/14/2024,5455.209961,5463.220215,5415.910156,5442.359863,3380050000
8/15/2024,5543.220215,5546.22998,5501.129883,5501.129883,3723310000
8/16/2024,5554.25,5561.97998,5525.169922,5530.5,3357690000
8/19/2024,5608.25,5608.299805,5550.740234,5557.22998,3222050000
8/20/2024,5597.120117,5620.509766,5585.5,5602.879883,2994420000
8/21/2024,5620.850098,5632.680176,5591.569824,5603.089844,3119670000
8/22/2024,5570.640137,5643.220215,5560.950195,5637.77002,2981530000
8/23/2024,5634.609863,5641.819824,5585.160156,5602.490234,3291940000
8/26/2024,5616.839844,5651.620117,5602.339844,5639.660156,2938570000
8/27/2024,5625.799805,5631.180176,5593.47998,5602.890137,2798990000
